service_id,route_id,trip_id,direction_id,trip_headsign,block_id
SU,BLUE,SU_17694,0,Raidurg,SU_30501
SU,BLUE,SU_17695,1,Nagole,SU_30501
SU,BLUE,SU_17696,0,Raidurg,SU_31401
SU,BLUE,SU_17697,1,Nagole,SU_31401
SU,BLUE,SU_17698,0,Raidurg,SU_30601
SU,BLUE,SU_17699,1,Nagole,SU_30601
SU,BLUE,SU_17700,0,Raidurg,SU_30701
SU,BLUE,SU_17701,1,Nagole,SU_30701
SU,BLUE,SU_17702,0,Raidurg,SU_30801
SU,BLUE,SU_17703,1,Nagole,SU_30801
SU,BLUE,SU_17704,0,Raidurg,SU_30901
SU,BLUE,SU_17705,1,Nagole,SU_30901
SU,BLUE,SU_17706,0,Raidurg,SU_31001
SU,BLUE,SU_17707,1,Nagole,SU_31001
SU,BLUE,SU_17708,0,Raidurg,SU_31101
SU,BLUE,SU_17709,1,Nagole,SU_31101
SU,BLUE,SU_17710,0,Raidurg,SU_31201
SU,BLUE,SU_17711,1,Nagole,SU_31201
SU,BLUE,SU_17712,0,Raidurg,SU_30101
SU,BLUE,SU_17713,1,Nagole,SU_30101
SU,BLUE,SU_17714,0,Raidurg,SU_30201
SU,BLUE,SU_17715,1,Nagole,SU_30201
SU,BLUE,SU_17716,0,Raidurg,SU_30301
SU,BLUE,SU_17717,1,Nagole,SU_30301
SU,BLUE,SU_17718,0,Raidurg,SU_31301
SU,BLUE,SU_17719,1,Nagole,SU_31301
SU,BLUE,SU_17720,0,Raidurg,SU_30401
SU,BLUE,SU_17721,1,Nagole,SU_30401
SU,BLUE,SU_17722,0,Raidurg,SU_30501
SU,BLUE,SU_17723,1,Nagole,SU_30501
SU,BLUE,SU_17724,0,Raidurg,SU_31401
SU,BLUE,SU_17725,1,Nagole,SU_31401
SU,BLUE,SU_17726,0,Raidurg,SU_30601
SU,BLUE,SU_17727,1,Nagole,SU_30601
SU,BLUE,SU_17728,0,Raidurg,SU_30701
SU,BLUE,SU_17729,1,Nagole,SU_30701
SU,BLUE,SU_17730,0,Raidurg,SU_30801
SU,BLUE,SU_17731,1,Nagole,SU_30801
SU,BLUE,SU_17732,0,Raidurg,SU_30901
SU,BLUE,SU_17733,1,Nagole,SU_30901
SU,BLUE,SU_17734,0,Raidurg,SU_31001
SU,BLUE,SU_17735,1,Nagole,SU_31001
SU,BLUE,SU_17736,0,Raidurg,SU_31101
SU,BLUE,SU_17737,1,Nagole,SU_31101
SU,BLUE,SU_17738,0,Raidurg,SU_31201
SU,BLUE,SU_17739,1,Nagole,SU_31201
SU,BLUE,SU_17740,0,Raidurg,SU_30101
SU,BLUE,SU_17741,1,Nagole,SU_30101
SU,BLUE,SU_17742,0,Raidurg,SU_30201
SU,BLUE,SU_17743,1,Nagole,SU_30201
SU,BLUE,SU_17744,0,Raidurg,SU_30301
SU,BLUE,SU_17745,1,Nagole,SU_30301
SU,BLUE,SU_17746,0,Raidurg,SU_31301
SU,BLUE,SU_17747,1,Nagole,SU_31301
SU,BLUE,SU_17748,0,Raidurg,SU_30401
SU,BLUE,SU_17749,1,Nagole,SU_30401
SU,BLUE,SU_17750,0,Raidurg,SU_30501
SU,BLUE,SU_17751,1,Nagole,SU_30501
SU,BLUE,SU_17752,0,Raidurg,SU_31401
SU,BLUE,SU_17753,1,Nagole,SU_31401
SU,BLUE,SU_17754,0,Raidurg,SU_30601
SU,BLUE,SU_17755,1,Nagole,SU_30601
SU,BLUE,SU_17756,0,Raidurg,SU_30701
SU,BLUE,SU_17757,1,Nagole,SU_30701
SU,BLUE,SU_17758,0,Raidurg,SU_30801
SU,BLUE,SU_17759,1,Nagole,SU_30801
SU,BLUE,SU_17760,0,Raidurg,SU_30901
SU,BLUE,SU_17761,1,Nagole,SU_30901
SU,BLUE,SU_17762,0,Raidurg,SU_31001
SU,BLUE,SU_17763,1,Nagole,SU_31001
SU,BLUE,SU_17764,0,Raidurg,SU_31101
SU,BLUE,SU_17765,1,Nagole,SU_31101
SU,BLUE,SU_17766,0,Raidurg,SU_31201
SU,BLUE,SU_17767,1,Nagole,SU_31201
SU,BLUE,SU_17768,0,Raidurg,SU_30101
SU,BLUE,SU_17769,1,Nagole,SU_30101
SU,BLUE,SU_17770,0,Raidurg,SU_30201
SU,BLUE,SU_17771,1,Nagole,SU_30201
SU,BLUE,SU_17772,0,Raidurg,SU_30301
SU,BLUE,SU_17773,1,Nagole,SU_30301
SU,BLUE,SU_17774,0,Raidurg,SU_31301
SU,BLUE,SU_17775,1,Nagole,SU_31301
SU,BLUE,SU_17776,0,Raidurg,SU_30401
SU,BLUE,SU_17777,1,Nagole,SU_30401
SU,BLUE,SU_17778,0,Raidurg,SU_30501
SU,BLUE,SU_17779,1,Nagole,SU_30501
SU,BLUE,SU_17780,0,Raidurg,SU_31401
SU,BLUE,SU_17781,1,Nagole,SU_31401
SU,BLUE,SU_17782,0,Raidurg,SU_30601
SU,BLUE,SU_17783,1,Nagole,SU_30601
SU,BLUE,SU_17784,0,Raidurg,SU_30701
SU,BLUE,SU_17785,1,Nagole,SU_30701
SU,BLUE,SU_17786,0,Raidurg,SU_30801
SU,BLUE,SU_17787,1,Nagole,SU_30801
SU,BLUE,SU_17788,0,Raidurg,SU_30901
SU,BLUE,SU_17789,1,Nagole,SU_30901
SU,BLUE,SU_17790,0,Raidurg,SU_31001
SU,BLUE,SU_17791,1,Nagole,SU_31001
SU,BLUE,SU_17792,0,Raidurg,SU_31101
SU,BLUE,SU_17793,1,Nagole,SU_31101
SU,BLUE,SU_17794,0,Raidurg,SU_31201
SU,BLUE,SU_17795,1,Nagole,SU_31201
SU,BLUE,SU_17796,0,Raidurg,SU_30101
SU,BLUE,SU_17797,1,Nagole,SU_30101
SU,BLUE,SU_17798,0,Raidurg,SU_30201
SU,BLUE,SU_17799,1,Nagole,SU_30201
SU,BLUE,SU_17800,0,Raidurg,SU_30301
SU,BLUE,SU_17801,1,Nagole,SU_30301
SU,BLUE,SU_17802,0,Raidurg,SU_31301
SU,BLUE,SU_17803,1,Nagole,SU_31301
SU,BLUE,SU_17804,0,Raidurg,SU_30401
SU,BLUE,SU_17805,1,Nagole,SU_30401
SU,BLUE,SU_17806,0,Raidurg,SU_30501
SU,BLUE,SU_17807,1,Nagole,SU_30501
SU,BLUE,SU_17808,0,Raidurg,SU_31401
SU,BLUE,SU_17809,1,Nagole,SU_31401
SU,BLUE,SU_17810,0,Raidurg,SU_30601
SU,BLUE,SU_17811,1,Nagole,SU_30601
SU,BLUE,SU_17812,0,Raidurg,SU_30701
SU,BLUE,SU_17813,1,Nagole,SU_30701
SU,BLUE,SU_17814,0,Raidurg,SU_30801
SU,BLUE,SU_17815,1,Nagole,SU_30801
SU,BLUE,SU_17816,0,Raidurg,SU_30901
SU,BLUE,SU_17817,1,Nagole,SU_30901
SU,BLUE,SU_17818,0,Raidurg,SU_31001
SU,BLUE,SU_17819,1,Nagole,SU_31001
SU,BLUE,SU_17820,0,Raidurg,SU_31101
SU,BLUE,SU_17821,1,Nagole,SU_31101
SU,BLUE,SU_17822,0,Raidurg,SU_31201
SU,BLUE,SU_17823,1,Nagole,SU_31201
SU,BLUE,SU_17824,0,Raidurg,SU_30101
SU,BLUE,SU_17825,1,Nagole,SU_30101
SU,BLUE,SU_17826,0,Raidurg,SU_30201
SU,BLUE,SU_17827,1,Nagole,SU_30201
SU,BLUE,SU_17828,0,Raidurg,SU_30301
SU,BLUE,SU_17829,1,Nagole,SU_30301
SU,BLUE,SU_17830,0,Raidurg,SU_31301
SU,BLUE,SU_17831,1,Nagole,SU_31301
SU,BLUE,SU_17832,0,Raidurg,SU_30401
SU,BLUE,SU_17833,1,Nagole,SU_30401
SU,BLUE,SU_17834,0,Raidurg,SU_30501
SU,BLUE,SU_17835,1,Nagole,SU_30501
SU,BLUE,SU_17836,0,Raidurg,SU_31401
SU,BLUE,SU_17837,1,Nagole,SU_31401
SU,BLUE,SU_17838,0,Raidurg,SU_30601
SU,BLUE,SU_17839,1,Nagole,SU_30601
SU,BLUE,SU_17840,0,Raidurg,SU_30701
SU,BLUE,SU_17841,1,Nagole,SU_30701
SU,BLUE,SU_17842,0,Raidurg,SU_30801
SU,BLUE,SU_17843,1,Nagole,SU_30801
SU,BLUE,SU_17844,0,Raidurg,SU_30901
SU,BLUE,SU_17845,1,Nagole,SU_30901
SU,BLUE,SU_17846,0,Raidurg,SU_31001
SU,BLUE,SU_17847,1,Nagole,SU_31001
SU,BLUE,SU_17848,0,Raidurg,SU_31101
SU,BLUE,SU_17849,1,Nagole,SU_31101
SU,BLUE,SU_17851,1,Nagole,SU_30901
SU,BLUE,SU_17870,0,Raidurg,SU_30901
SU,GREEN,SU_20129,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20130,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20135,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20136,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20137,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20138,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20139,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20140,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20141,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20142,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20143,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20144,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20145,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20146,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20147,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20148,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20149,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20150,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20151,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20152,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20153,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20154,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20155,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20156,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20157,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20158,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20159,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20160,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20161,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20162,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20163,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20164,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20165,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20166,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20167,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20168,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20169,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20170,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20171,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20172,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20173,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20174,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20175,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20176,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20177,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20178,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20179,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20180,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20181,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20182,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20183,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20184,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20185,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20186,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20187,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20188,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20189,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20190,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20191,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20192,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20193,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20194,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20195,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20196,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20197,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20198,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20199,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20200,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20201,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20202,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20203,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20204,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20205,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20206,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20207,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20208,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20209,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20210,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20211,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20212,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20213,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20214,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20215,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20216,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20217,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20218,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20219,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20220,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20221,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20222,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20223,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20224,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20225,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20226,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20227,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20228,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20229,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20230,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20231,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20232,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20233,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20234,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20235,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20236,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20237,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20238,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20239,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20240,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20241,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20242,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20243,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20244,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20245,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20246,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20247,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20248,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20249,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20250,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20251,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20252,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20253,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20254,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20255,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20256,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20257,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20258,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20259,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20260,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20261,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20262,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20263,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20264,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20265,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20266,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20267,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20268,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20269,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20270,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20271,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20272,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20273,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20274,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20275,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20276,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20277,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20278,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20279,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20280,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20281,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20282,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20283,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20284,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20285,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20286,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20287,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20288,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20289,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20290,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20291,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20292,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20293,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20294,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20295,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20296,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20297,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20298,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20299,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20300,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20311,1,Mahatma Gandhi Bus Station,SU_20201
SU,GREEN,SU_20312,0,JBS Parade Ground,SU_20201
SU,GREEN,SU_20314,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20317,1,Mahatma Gandhi Bus Station,SU_20301
SU,GREEN,SU_20323,0,JBS Parade Ground,SU_20101
SU,GREEN,SU_20324,1,Mahatma Gandhi Bus Station,SU_20101
SU,GREEN,SU_20331,0,JBS Parade Ground,SU_20301
SU,GREEN,SU_20334,1,Mahatma Gandhi Bus Station,SU_20301
SU,RED,SU_20337,0,L. B. Nagar,SU_6701
SU,RED,SU_20339,0,L. B. Nagar,SU_6601
SU,RED,SU_20340,1,Miyapur,SU_6601
SU,RED,SU_20341,0,L. B. Nagar,SU_6501
SU,RED,SU_20342,1,Miyapur,SU_6501
SU,RED,SU_20343,0,L. B. Nagar,SU_6401
SU,RED,SU_20345,0,L. B. Nagar,SU_6301
SU,RED,SU_20346,1,Miyapur,SU_6301
SU,RED,SU_20347,0,L. B. Nagar,SU_6201
SU,RED,SU_20348,1,Miyapur,SU_6201
SU,RED,SU_20349,0,L. B. Nagar,SU_6101
SU,RED,SU_20350,1,Miyapur,SU_6101
SU,RED,SU_20351,0,L. B. Nagar,SU_6001
SU,RED,SU_20352,1,Miyapur,SU_6001
SU,RED,SU_20353,0,L. B. Nagar,SU_5901
SU,RED,SU_20354,1,Miyapur,SU_5901
SU,RED,SU_20355,0,L. B. Nagar,SU_5801
SU,RED,SU_20356,1,Miyapur,SU_5801
SU,RED,SU_20358,1,Miyapur,SU_6401
SU,RED,SU_20361,1,Miyapur,SU_6701
SU,RED,SU_20424,0,L. B. Nagar,SU_5701
SU,RED,SU_20425,1,Miyapur,SU_5701
SU,RED,SU_20426,0,L. B. Nagar,SU_6701
SU,RED,SU_20427,1,Miyapur,SU_6701
SU,RED,SU_20428,0,L. B. Nagar,SU_6601
SU,RED,SU_20429,1,Miyapur,SU_6601
SU,RED,SU_20430,0,L. B. Nagar,SU_6501
SU,RED,SU_20431,1,Miyapur,SU_6501
SU,RED,SU_20432,0,L. B. Nagar,SU_5601
SU,RED,SU_20433,1,Miyapur,SU_5601
SU,RED,SU_20434,0,L. B. Nagar,SU_6401
SU,RED,SU_20435,1,Miyapur,SU_6401
SU,RED,SU_20436,0,L. B. Nagar,SU_6301
SU,RED,SU_20838,0,L. B. Nagar,SU_6201
SU,RED,SU_20839,1,Miyapur,SU_6201
SU,RED,SU_20840,0,L. B. Nagar,SU_25101
SU,RED,SU_20841,1,Miyapur,SU_25101
SU,RED,SU_20842,0,L. B. Nagar,SU_6101
SU,RED,SU_20843,1,Miyapur,SU_6101
SU,RED,SU_20844,0,L. B. Nagar,SU_25201
SU,RED,SU_20845,1,Miyapur,SU_25201
SU,RED,SU_20846,0,L. B. Nagar,SU_6001
SU,RED,SU_20847,1,Miyapur,SU_6001
SU,RED,SU_20848,0,L. B. Nagar,SU_5901
SU,RED,SU_20849,1,Miyapur,SU_5901
SU,RED,SU_20850,0,L. B. Nagar,SU_25301
SU,RED,SU_20851,1,Miyapur,SU_25301
SU,RED,SU_20852,0,L. B. Nagar,SU_5801
SU,RED,SU_20853,1,Miyapur,SU_5801
SU,RED,SU_20854,0,L. B. Nagar,SU_25401
SU,RED,SU_20855,1,Miyapur,SU_25401
SU,RED,SU_20856,0,L. B. Nagar,SU_5701
SU,RED,SU_20857,1,Miyapur,SU_5701
SU,RED,SU_20858,0,L. B. Nagar,SU_6701
SU,RED,SU_20859,1,Miyapur,SU_6701
SU,RED,SU_20860,0,L. B. Nagar,SU_6601
SU,RED,SU_20861,1,Miyapur,SU_6601
SU,RED,SU_20862,0,L. B. Nagar,SU_25501
SU,RED,SU_20863,1,Miyapur,SU_25501
SU,RED,SU_20864,0,L. B. Nagar,SU_6501
SU,RED,SU_20865,1,Miyapur,SU_6501
SU,RED,SU_20866,0,L. B. Nagar,SU_5601
SU,RED,SU_20867,1,Miyapur,SU_5601
SU,RED,SU_20868,0,L. B. Nagar,SU_6401
SU,RED,SU_20869,1,Miyapur,SU_6401
SU,RED,SU_20870,0,L. B. Nagar,SU_6301
SU,RED,SU_20871,1,Miyapur,SU_6301
SU,RED,SU_20872,0,L. B. Nagar,SU_6201
SU,RED,SU_20873,1,Miyapur,SU_6201
SU,RED,SU_20874,0,L. B. Nagar,SU_25101
SU,RED,SU_20875,1,Miyapur,SU_25101
SU,RED,SU_20876,0,L. B. Nagar,SU_6101
SU,RED,SU_20877,1,Miyapur,SU_6101
SU,RED,SU_20878,0,L. B. Nagar,SU_25201
SU,RED,SU_20879,1,Miyapur,SU_25201
SU,RED,SU_20880,0,L. B. Nagar,SU_6001
SU,RED,SU_20881,1,Miyapur,SU_6001
SU,RED,SU_20882,0,L. B. Nagar,SU_5901
SU,RED,SU_20883,1,Miyapur,SU_5901
SU,RED,SU_20884,0,L. B. Nagar,SU_25301
SU,RED,SU_20885,1,Miyapur,SU_25301
SU,RED,SU_20886,0,L. B. Nagar,SU_5801
SU,RED,SU_20887,1,Miyapur,SU_5801
SU,RED,SU_20888,0,L. B. Nagar,SU_25401
SU,RED,SU_20889,1,Miyapur,SU_25401
SU,RED,SU_20890,0,L. B. Nagar,SU_5701
SU,RED,SU_20891,1,Miyapur,SU_5701
SU,RED,SU_20892,0,L. B. Nagar,SU_6701
SU,RED,SU_20893,1,Miyapur,SU_6701
SU,RED,SU_20894,0,L. B. Nagar,SU_6601
SU,RED,SU_20895,1,Miyapur,SU_6601
SU,RED,SU_20896,0,L. B. Nagar,SU_25501
SU,RED,SU_20897,1,Miyapur,SU_25501
SU,RED,SU_20898,0,L. B. Nagar,SU_6501
SU,RED,SU_20899,1,Miyapur,SU_6501
SU,RED,SU_20900,0,L. B. Nagar,SU_5601
SU,RED,SU_20901,1,Miyapur,SU_5601
SU,RED,SU_20902,0,L. B. Nagar,SU_6401
SU,RED,SU_20903,1,Miyapur,SU_6401
SU,RED,SU_20904,0,L. B. Nagar,SU_6301
SU,RED,SU_20905,1,Miyapur,SU_6301
SU,RED,SU_20906,0,L. B. Nagar,SU_6201
SU,RED,SU_20907,1,Miyapur,SU_6201
SU,RED,SU_20908,0,L. B. Nagar,SU_25101
SU,RED,SU_20909,1,Miyapur,SU_25101
SU,RED,SU_20910,0,L. B. Nagar,SU_6101
SU,RED,SU_20911,1,Miyapur,SU_6101
SU,RED,SU_20912,0,L. B. Nagar,SU_25201
SU,RED,SU_20913,1,Miyapur,SU_25201
SU,RED,SU_20914,0,L. B. Nagar,SU_6001
SU,RED,SU_20915,1,Miyapur,SU_6001
SU,RED,SU_20916,0,L. B. Nagar,SU_5901
SU,RED,SU_20917,1,Miyapur,SU_5901
SU,RED,SU_20918,0,L. B. Nagar,SU_25301
SU,RED,SU_20919,1,Miyapur,SU_25301
SU,RED,SU_20920,0,L. B. Nagar,SU_5801
SU,RED,SU_20921,1,Miyapur,SU_5801
SU,RED,SU_20922,0,L. B. Nagar,SU_25401
SU,RED,SU_20923,1,Miyapur,SU_25401
SU,RED,SU_20924,0,L. B. Nagar,SU_5701
SU,RED,SU_20925,1,Miyapur,SU_5701
SU,RED,SU_20926,0,L. B. Nagar,SU_6701
SU,RED,SU_20927,1,Miyapur,SU_6701
SU,RED,SU_20928,0,L. B. Nagar,SU_6601
SU,RED,SU_20929,1,Miyapur,SU_6601
